,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Sbf1,426.87607672836657,0.7685529288616748,0.24476209326171738,3.1399998203148325,0.0016894793831742486,0.010516183997055588
Mug2,4583.621532415844,0.851726306094222,0.2713625323732603,3.1387026744085245,0.0016969753702010862,0.010547433087532403
Sec14l4,2261.714156037807,-0.5543338743435122,0.17671038570488248,-3.1369626189899495,0.0017070789030070807,0.010604917812071027
Foxa2,188.18891727247467,-1.1519326143141926,0.3672609835237144,-3.136550480429161,0.0017094800522867066,0.010614519283618059
Gm38257,8.208073810113726,5.992736921815167,1.910978576882076,3.1359519119219152,0.0017129728881685924,0.010630886268444
Blmh,344.30738017921686,-0.6312784349822731,0.20144771436897435,-3.1337086000688745,0.0017261217958626808,0.01070713349973621
Amot,88.6695513286476,-1.3505566221275738,0.4310828402925899,-3.1329398804436455,0.0017306488651496982,0.010729849985530811
Helz2,1264.7707677784283,-0.5456693136457773,0.17435751938006427,-3.1296001204073574,0.0017504440965353972,0.010847157573235833
Taf1d,291.2507558426744,0.9429385940471566,0.30145478402650533,3.1279602912662647,0.0017602396071194364,0.010902412663965914
A330023F24Rik,114.17858266790009,1.652555607124855,0.5285164917618068,3.1267815345100582,0.0017673120101116657,0.010934997823888352
Odc1,523.8455631491788,0.8020150498822828,0.2565099531002627,3.1266430023040748,0.0017681449004288276,0.010934997823888352
Lmo4,72.14923125041653,1.2999503280233395,0.415759082288133,3.1266913542069936,0.0017678541556935949,0.010934997823888352
Ist1,432.17203657960135,0.7405128098089113,0.2368679051050911,3.126269088589137,0.0017703947650780177,0.010943456629575429
Snx9,422.96176324422066,-0.7045417779665544,0.22551819695117997,-3.124101680003557,0.0017834881358336683,0.011018901301370761
Hacl1,305.3223202238346,-1.057768006183952,0.33883211870996754,-3.1218056015798696,0.0017974558531689395,0.011099670141569868
Taf1b,69.66993693379418,1.215180077454602,0.38931769434349284,3.121307084446194,0.0018005017326758231,0.011112947510236946
Pitpnm2,187.76850475459867,-1.1683231023765501,0.37447808306567193,-3.1198704415811225,0.0018093060007465399,0.01116173557695752
Krt222,7.880059098629429,6.679486886414979,2.141603934568928,3.1189179187604816,0.0018151652004047216,0.011192315843052175
Kat14,107.83747375616791,-0.9735000059021368,0.31225327853706975,-3.1176614396590425,0.00182292078117773,0.011228974782170267
Sec23b,833.4182457540157,0.6997281468703843,0.2244371793635854,3.1177015717918715,0.0018226725967147028,0.011228974782170267
Magix,44.43009810850861,-2.2791058452312036,0.7310814243093662,-3.1174446093801604,0.0018242622365947433,0.01123166119463741
Sema6d,9.386506173742841,6.933207611391617,2.2242526458529013,3.117095364287199,0.0018264248049183803,0.011239397881853882
Olfml1,59.99468056594449,-1.745668475045712,0.5600826091683471,-3.116805354191969,0.0018282223729187612,0.011244881883207809
Myo18a,2765.664444962147,0.5733820509285351,0.1841716447839074,3.1133025477472205,0.0018500625728615373,0.011373575955857399
Mal2,334.1519428794636,0.6975673038891206,0.22408330820619324,3.1129819952820617,0.0018520731609166783,0.01138029699570694
Pla2g15,55.31893347022151,-2.414167949426265,0.7755731636957912,-3.112753331899957,0.0018535086234149805,0.011380825222278831
Lsg1,341.52126553182507,0.8186931651642316,0.26301906974132383,3.112676073143315,0.0018539938557331549,0.011380825222278831
Gm53019,155.84654002356064,1.2025240394082042,0.3863713774908994,3.11235280215996,0.0018560254616089456,0.0113876616600992
Arnt,614.1172379585298,0.6532783968233541,0.21009208597372891,3.109485984660287,0.0018741317570318905,0.01149306899542147
Zc2hc1c,26.400774963166143,-2.8355666702682387,0.9125404141844191,-3.1073327013165986,0.0018878380503257808,0.011571402595030452
C2cd5,121.31761452195906,1.3534153869577727,0.43560338029672396,3.1069900927670813,0.0018900273271158362,0.011579100750715589
Xpo7,393.68707075876364,-0.7926552034331967,0.25514136424796185,-3.1067295017786547,0.0018916940708377994,0.011583591630214086
Zfp825,59.73955892630006,-1.540487645749885,0.49605593084927657,-3.105471681615581,0.0018997581074133194,0.011627231909506482
Ppip5k1,72.50870013842507,1.7422980350952584,0.5612368501331706,3.104389946386886,0.0019067184807467937,0.01166407764898655
Usp38,331.95115162815716,0.6887120297090078,0.221932810070219,3.1032456602117597,0.0019141068196550895,0.011703503797260246
Marchf8,456.18773240580373,-0.7535675503339729,0.2428565668379619,-3.102932566928554,0.0019161329522184693,0.011709613000957598
Taf3,147.20927898900834,1.1187066075819634,0.3605474844056983,3.1027996476690514,0.0019169937131182397,0.011709613000957598
Tef,223.72501892758194,-1.470153501058323,0.47386439648470347,-3.102477231808194,0.001919083094946925,0.011716606730271433
Fam53b,36.273537446587575,-2.378012421093366,0.7667233625368242,-3.101525970495199,0.001925259836079472,0.011748535920512507
Rgs2,6.972972945857227,6.502082568967139,2.0976071292256595,3.0997618564384886,0.0019367629447469845,0.011812920891116564
Rsl1d1,405.40648209689425,0.7115484084370137,0.2295739203838769,3.099430489522564,0.0019389306881883457,0.011820331261751655
Pom121,290.24768419369275,0.9630143734327327,0.3108479022334103,3.098024360188932,0.0019481541421562405,0.011870727056773242
Prpf18,466.2134058004584,0.5934460839223072,0.19157902499426954,3.0976568752245095,0.0019505712769133767,0.011879620648692857
Gm19696,20.12683150134094,-3.145696108433263,1.0155627149716409,-3.097490742874609,0.00195166491700418,0.01188044895012456
Prkaca,355.05530754686947,-0.6772042622989558,0.21867523298883615,-3.0968493918720488,0.0019558921788870565,0.011900342506754695
Pick1,27.43751788206442,2.1574190630044776,0.696720497293309,3.0965345090116334,0.001957970704625557,0.011907149294894441
Hdac5,129.1213566981291,-1.1013567468189,0.3557655538091946,-3.0957374457044358,0.0019632411453447958,0.011933351126480909
Rdh16,464.00488971136787,-0.8928939723153001,0.2884960630778882,-3.0949953451331376,0.001968159859068916,0.011955346720775214
Ripk1,586.2476982187309,0.5604668901104899,0.18109365097044697,3.0949008267658904,0.001968787147391888,0.011955346720775214
Txlna,679.0838091704401,0.6476416947465508,0.20935089727694386,3.093570188475502,0.0019776376709403644,0.01200321572685233
Hax1,229.37813552247846,-0.916102181786062,0.29616033690886945,-3.0932642478319194,0.001979677742215233,0.012009722283580528
Ddx24,870.8140212578459,0.589771630702364,0.19068645259671374,3.0928868971603496,0.0019821966499476104,0.012019125923387122
Ambp,23709.64877227555,0.7580154834735702,0.2451347757288756,3.0922396923068627,0.0019865237509173283,0.01203947906882285
Rufy3,289.30833933634733,-0.9121045831421601,0.29498520668694145,-3.0920349985894315,0.001987894101739104,0.012041901477624671
Pdhb,742.2236870080785,0.8264048884463684,0.26732742273106824,3.0913584547505732,0.001992429494714438,0.012063484778637048
Traf6,252.95266107725848,0.8869419432171316,0.2869250568761245,3.0911972376119636,0.0019935116573062293,0.012064149083190772
Gm24339,9.555541865638162,3.981401258105843,1.2882168900127773,3.090629605132994,0.0019973261589985875,0.012081339994410764
Ints12,80.91806709666928,1.1545372111042707,0.3736160730063953,3.0901700823896507,0.0020004190664207433,0.012094151529247438
Acot4,146.39452004639128,-1.5499922025272166,0.5017340783726719,-3.0892703313166865,0.002006487749323387,0.012124932790114926
Phf7,40.80687648697592,-1.8494891622658747,0.5988276380340803,-3.0885167029658995,0.0020115838547817132,0.012149809786962966
Wrap73,32.4416895743874,-2.035541320454659,0.6592383523063035,-3.087716776994917,0.002017006021842158,0.012176631000960492
Vta1,184.5440194857576,0.7785046373769436,0.25217658332113707,3.0871408721782396,0.0020209179985183593,0.012194313564989671
Hcfc1,611.7668881727324,0.639158054418512,0.207159144649727,3.085348008649225,0.002033141088367766,0.012259226396244712
Smad3,65.08906996380102,-1.914679571823074,0.6205867046908907,-3.0852732701980146,0.002033652097652073,0.012259226396244712
Scfd2,167.29091347847597,1.2004697616421804,0.38912369481197956,3.085059526437306,0.0020351141786013245,0.012262081835710556
Cluh,3284.525998431337,-0.4399100314093912,0.14260146668369236,-3.0848913523811494,0.002036265224974207,0.012263061350014568
Stx17,177.01788180725708,-1.0168757588555863,0.3299015959952366,-3.0823608348662517,0.002053657307703456,0.012361801338849624
Tug1,104.96359139111861,-0.9844335324775356,0.3194498389676575,-3.0816529307350944,0.0020585470240186555,0.012385225208523492
Btbd8,20.027304303620518,-2.395749132023606,0.7777092398693122,-3.080520340000323,0.0020663924026348927,0.012426400459083121
Osbpl1a,1030.4180926974177,-0.591125075911828,0.1919375914238587,-3.0797775022946783,0.0020715528730650143,0.012451397743820043
Stt3a,1199.9538908349264,0.5155577760525637,0.16749487153867604,3.078051114738262,0.002083591729169825,0.012517694427157796
Taf7,138.86899200582104,1.0813920532630026,0.35153504954652287,3.0761998118195866,0.002096572956326154,0.0125895857193525
Asb1,69.21461741734929,1.4140158113062102,0.45970619986594496,3.0759119883929165,0.0020985978069190453,0.01259564798869747
Col27a1,88.46970785403478,1.115316226569776,0.36268759092541925,3.0751430555536223,0.0021040160831002274,0.012622061666799527
Pi4k2b,332.06640024120054,0.6364157181584199,0.2070450098731638,3.073803703592226,0.002113484456825557,0.012672734737253678
Ext1,342.085583359276,0.873469814190296,0.2841977633762005,3.07345773525339,0.0021159365770656025,0.012681308780229886
Dhcr24,4952.093569433022,-1.3193336416299273,0.4296735130077134,-3.0705491534597873,0.0021366551372449458,0.012799296780618445
Mx2,134.3890002390146,1.5707514002617322,0.5116101530978899,3.070211548286434,0.0021390719944592313,0.012806420481988334
Ihh,10.899935504511454,-6.688550084231233,2.1786135871501804,-3.0700947261512535,0.0021399088875674525,0.012806420481988334
Ptdss2,55.27363366360207,-1.627429143658662,0.5306611405452988,-3.0667953978811076,0.002163669020450286,0.012942371199472637
Pde5a,7.882354598613824,-4.697767237689427,1.531987929327201,-3.066451861505549,0.0021661568519526745,0.01295100814714452
Mbl1,2372.4692325437463,-0.5673971326906968,0.18509873688801137,-3.065375497586372,0.0021739686847230045,0.012985197642115356
Nox4,143.13554903774246,-1.0017914445579235,0.3268001994205371,-3.0654554260806486,0.0021733877081900927,0.012985197642115356
Fads2,1355.104894309987,-0.5888469837387044,0.19212170687309318,-3.0649685208536575,0.0021769290865108802,0.012996622833134736
Jmjd6,130.37706805876894,0.8823744583504063,0.2879449534016296,3.064385911010074,0.002181173498481981,0.013015699096761644
Gm5970,62.073159524304316,1.421238529288846,0.46390245565051774,3.063658128939805,0.0021864861710248927,0.0130348618153459
Phip,407.4258661707041,0.6242726276889629,0.20376154273082017,3.0637411717757757,0.0021858793749823255,0.0130348618153459
9230114K14Rik,11.336939306525728,-3.611811978307333,1.1792205638310973,-3.062880761316728,0.002192173907614411,0.013062492554209599
Zfp40,68.78627784917542,2.2091864377006307,0.7213486944161789,3.0625777169925126,0.0021943948521293607,0.013063177800152039
Cpeb1,7.623904955247927,5.082410247383846,1.6594873800706273,3.0626386849459135,0.0021939478658928395,0.013063177800152039
Coq3,160.59329144551214,-0.8883091734069326,0.2901589732016398,-3.0614568407285514,0.0022026274384019853,0.013105897362501213
Pla1a,340.906280540034,0.8474259467600335,0.27688162209913036,3.060607418923002,0.0022088850960554464,0.013136830537710387
Acad11,2569.2696242011425,-0.5889989372134152,0.19246307573400934,-3.0603217524562076,0.0022109932483328643,0.013143067675523486
Scarna6,531.5302993150992,0.8236085299585312,0.26914223448123087,3.0601236983338156,0.0022124559240410684,0.013145463694278494
Fitm2,325.9201343590164,-1.0266640701568988,0.3355501467567419,-3.0596442292757575,0.0022160005872613187,0.01316022177384582
Psip1,268.6826874166287,-0.7266636458573774,0.23752726926151554,-3.059285142782182,0.0022186586827865075,0.013163404886967676
Ercc2,101.66962804657464,-1.1785618156149342,0.38523813768804505,-3.0593072188748365,0.0022184951828489994,0.013163404886967676
Hexim1,190.45172832803019,-1.0051318239333908,0.3287050486658795,-3.0578533186908317,0.002229286671757598,0.013213822479610492
4930483K19Rik,11.48852366853723,-3.3243981149801742,1.0871189861016872,-3.0579891966574633,0.002228276091555492,0.013213822479610492
Mgam,2425.9723335825556,0.5888236192852875,0.19261967474274483,3.0569235467337226,0.0022362130446391204,0.01324854777067475
Gm43788,10.432191389700847,4.061610665828006,1.33011747893587,3.053572883710546,0.0022613378404760342,0.013391005846752116
Phlda1,547.8708778446951,-1.1026568558854637,0.3611653237005468,-3.053052947020213,0.002265259660807693,0.013407829843502023
Bbs4,38.2909724052562,1.706513607649255,0.5593852317826707,3.050694781860563,0.0022831253604316606,0.013507130768486019
Acly,1310.6061839981426,0.6657960662815497,0.2182774472591697,3.050228388877129,0.0022866740534489456,0.01352167698145263
Eaf2,8.475568495329632,6.784206213446566,2.224370632611266,3.0499441567803616,0.002288839197046334,0.013528031957387717
Ankrd26,87.39392284828094,-1.0795583675246438,0.3540073271730081,-3.0495367882514173,0.0022919456094183245,0.01353994153830654
Tgif1,90.63274299630808,1.12899538229246,0.3703032879152664,3.0488397460591803,0.0022972699039155863,0.013564935948584848
Zmpste24,677.8031369938067,0.5344429055336487,0.1753303497267896,3.048205324214833,0.0023021257243045702,0.013587141644016412
Lrp3,55.31102910850329,-1.7595985296237344,0.5773211694057468,-3.0478676737853547,0.0023047139085468718,0.013595949001156677
Otub2,17.233699297605945,-3.167264514283039,1.0393330520141753,-3.047400934806258,0.0023082959807704815,0.013610608335284503
Lin7a,76.18493494235459,-1.7508091485738912,0.5753126973021594,-3.043230501923636,0.002340529789081875,0.013794115231995125
Plod3,157.31762976912518,0.9598863918237803,0.31544649119666723,3.0429452176893377,0.002342749779346842,0.013800642812239755
Dele1,147.4840656896867,-0.8840897139150066,0.2905735460782873,-3.0425677968524094,0.0023456897098958884,0.013808122641949652
Gm43463,7.092710905498675,4.136009951426204,1.3594132222608926,3.042496485761295,0.0023462455690174003,0.013808122641949652
Mapre1,265.8842134974137,0.7631876741778045,0.25085488250320215,3.0423472988135383,0.002347408848750867,0.013808418291893434
Stimate,114.02463779717236,1.5042963392190674,0.4947902118935396,3.0402710139761937,0.002363653519101276,0.013897386520365134
Celf2,105.22133280671625,-1.2094369657374189,0.3978787765187139,-3.039712186509486,0.002368043281353781,0.013916601112494084
Rmnd1,58.60637334176109,-1.3085059752395134,0.4305266620504963,-3.0393146129612743,0.0023711708871545067,0.013928383535056255
Spaca6,18.071613248251314,2.6159364957403324,0.8608977869711907,3.038614496784475,0.00237668771109054,0.013954182557401438
Mmp15,140.35089826183417,-1.180290584770804,0.388459201009966,-3.0383900849873897,0.0023784585321646764,0.013957973770120613
Aldh18a1,14.387619824658774,3.1403834246532236,1.0342426475147783,3.0364087501123382,0.0023941456280746776,0.014043390383874445
Hacd2,309.5756797650028,0.7451249063048597,0.24553020429596578,3.0347586295601947,0.0024072825802560526,0.014113774901066441
4930556M19Rik,39.117903440058754,-2.097558946780863,0.6914515692284776,-3.0335587337249397,0.0024168765976396076,0.0141633306898049
Cobl,909.9786998969487,0.7614443549693597,0.2510505187328016,3.0330323905037657,0.0024210961171865475,0.014181359032019033
Exoc2,167.6870954243314,0.8077133834979475,0.26633805036329355,3.0326623717347214,0.00242406647020458,0.014185362561017933
Osbpl11,269.86324397096087,0.7928513116671986,0.2614258548744951,3.0327960945095866,0.002422992616076835,0.014185362561017933
Lmnb1,56.27645182422633,-1.7643062995978174,0.5819706059010752,-3.0316072353278245,0.0024325549814177175,0.014228324893667233
Tirap,333.4868979620021,0.6618174982508659,0.21838338824714534,3.030530406011855,0.0024412460519998565,0.014272430971305476
Dhrs4,869.1383915828632,-0.6755614918752584,0.22298208904815114,-3.02966706769608,0.0024482345549359736,0.014306546344105364
